Carrier,FlightNo,Destination,DepartTime,Day,Month,FlightLength (min),Delay (min)
AA,301,ORD,4-8am,Thu,June,140,-1
AA,303,ORD,4-8am,Thu,June,145,-4
AA,305,ORD,4-8am,Thu,June,140,-6
AA,309,ORD,4-8am,Thu,June,140,15
AA,313,ORD,8-Noon,Thu,June,150,44
AA,319,ORD,8-Noon,Thu,June,150,24
AA,321,ORD,8-Noon,Thu,June,150,-8
AA,327,ORD,Noon-4pm,Thu,June,150,4
AA,329,ORD,Noon-4pm,Thu,June,150,-8
AA,333,ORD,Noon-4pm,Thu,June,160,-3
AA,335,ORD,Noon-4pm,Thu,June,165,-2
AA,337,ORD,Noon-4pm,Thu,June,159,34
AA,341,ORD,4-8pm,Thu,June,160,2
AA,345,ORD,4-8pm,Thu,June,155,0
AA,347,ORD,4-8pm,Thu,June,168,-2
AA,353,ORD,4-8pm,Thu,June,155,22
AA,363,ORD,4-8pm,Thu,June,155,104
AA,371,ORD,8-Mid,Thu,June,154,34
AA,413,MIA,4-8am,Thu,June,183,-2
AA,599,MIA,8-Noon,Thu,June,189,1
AA,611,BNA,8-Noon,Thu,June,145,-6
AA,701,DFW,4-8am,Thu,June,213,42
AA,707,DFW,4-8am,Thu,June,214,2
AA,709,DFW,8-Noon,Thu,June,225,0
AA,713,DFW,8-Noon,Thu,June,229,-7
AA,721,DFW,8-Noon,Thu,June,230,6
AA,731,DFW,8-Noon,Thu,June,224,3
AA,739,DFW,8-Noon,Thu,June,225,-3
AA,743,DFW,Noon-4pm,Thu,June,228,-4
AA,745,DFW,Noon-4pm,Thu,June,228,-9
AA,751,DFW,Noon-4pm,Thu,June,235,-7
AA,753,DFW,Noon-4pm,Thu,June,238,-8
AA,759,DFW,Noon-4pm,Thu,June,235,-1
AA,763,DFW,4-8pm,Thu,June,233,108
AA,785,DFW,4-8pm,Thu,June,235,-2
AA,787,DFW,4-8pm,Thu,June,228,153
AA,791,DFW,8-Mid,Thu,June,210,-8
AA,1084,STL,8-Mid,Thu,June,160,12
AA,1423,MIA,Noon-4pm,Thu,June,195,283
AA,1551,BNA,4-8pm,Thu,June,150,-9
AA,1559,MIA,4-8pm,Thu,June,199,17
AA,1685,MIA,4-8am,Thu,June,178,3
AA,1709,MIA,8-Mid,Thu,June,180,10
AA,1741,BNA,Noon-4pm,Thu,June,150,-5
AA,1757,STL,8-Noon,Thu,June,164,-10
AA,1855,STL,8-Noon,Thu,June,160,79
AA,2011,MIA,4-8pm,Thu,June,195,-4
AA,2015,MIA,8-Noon,Thu,June,190,-5
AA,2093,MIA,Noon-4pm,Thu,June,195,-5
AA,2223,STL,4-8pm,Thu,June,168,31
AA,2255,MIA,4-8am,Thu,June,170,12
AA,301,ORD,4-8am,Fri,June,140,-5
AA,303,ORD,4-8am,Fri,June,145,0
AA,305,ORD,4-8am,Fri,June,140,-4
AA,309,ORD,4-8am,Fri,June,140,-7
AA,313,ORD,8-Noon,Fri,June,150,0
AA,319,ORD,8-Noon,Fri,June,150,-3
AA,321,ORD,8-Noon,Fri,June,150,-3
AA,327,ORD,Noon-4pm,Fri,June,150,-10
AA,329,ORD,Noon-4pm,Fri,June,150,-6
AA,333,ORD,Noon-4pm,Fri,June,160,-9
AA,335,ORD,Noon-4pm,Fri,June,165,-4
AA,337,ORD,Noon-4pm,Fri,June,159,-10
AA,341,ORD,4-8pm,Fri,June,160,1
AA,345,ORD,4-8pm,Fri,June,155,166
AA,347,ORD,4-8pm,Fri,June,168,-2
AA,353,ORD,4-8pm,Fri,June,155,290
AA,363,ORD,4-8pm,Fri,June,155,116
AA,371,ORD,8-Mid,Fri,June,154,0
AA,413,MIA,4-8am,Fri,June,183,-4
AA,599,MIA,8-Noon,Fri,June,189,-7
AA,611,BNA,8-Noon,Fri,June,145,-3
AA,701,DFW,4-8am,Fri,June,213,-6
AA,707,DFW,4-8am,Fri,June,214,3
AA,709,DFW,8-Noon,Fri,June,225,-4
AA,713,DFW,8-Noon,Fri,June,229,-11
AA,721,DFW,8-Noon,Fri,June,230,-5
AA,731,DFW,8-Noon,Fri,June,224,13
AA,739,DFW,8-Noon,Fri,June,225,48
AA,743,DFW,Noon-4pm,Fri,June,228,-4
AA,745,DFW,Noon-4pm,Fri,June,228,-6
AA,751,DFW,Noon-4pm,Fri,June,235,-4
AA,753,DFW,Noon-4pm,Fri,June,238,-7
AA,759,DFW,Noon-4pm,Fri,June,235,163
AA,763,DFW,4-8pm,Fri,June,233,-1
AA,785,DFW,4-8pm,Fri,June,235,41
AA,787,DFW,4-8pm,Fri,June,228,290
AA,791,DFW,8-Mid,Fri,June,210,187
AA,1084,STL,8-Mid,Fri,June,160,94
AA,1423,MIA,Noon-4pm,Fri,June,195,66
AA,1551,BNA,4-8pm,Fri,June,150,14
AA,1559,MIA,4-8pm,Fri,June,199,71
AA,1685,MIA,4-8am,Fri,June,178,1
AA,1709,MIA,8-Mid,Fri,June,180,0
AA,1741,BNA,Noon-4pm,Fri,June,150,-6
AA,1757,STL,8-Noon,Fri,June,164,-9
AA,1855,STL,8-Noon,Fri,June,160,-2
AA,2011,MIA,4-8pm,Fri,June,195,98
AA,2015,MIA,8-Noon,Fri,June,190,6
AA,2093,MIA,Noon-4pm,Fri,June,195,58
AA,2223,STL,4-8pm,Fri,June,168,-1
AA,2255,MIA,4-8am,Fri,June,170,0
AA,301,ORD,4-8am,Sat,June,140,-9
AA,305,ORD,4-8am,Sat,June,140,-3
AA,309,ORD,4-8am,Sat,June,140,0
AA,313,ORD,8-Noon,Sat,June,150,-1
AA,319,ORD,8-Noon,Sat,June,150,-4
AA,327,ORD,Noon-4pm,Sat,June,150,-3
AA,329,ORD,Noon-4pm,Sat,June,150,-7
AA,335,ORD,Noon-4pm,Sat,June,165,-4
AA,337,ORD,Noon-4pm,Sat,June,159,-2
AA,341,ORD,4-8pm,Sat,June,160,-5
AA,347,ORD,4-8pm,Sat,June,168,-6
AA,371,ORD,8-Mid,Sat,June,154,-8
AA,413,MIA,4-8am,Sat,June,183,17
AA,599,MIA,8-Noon,Sat,June,189,2
AA,611,BNA,8-Noon,Sat,June,145,-4
AA,701,DFW,4-8am,Sat,June,213,-10
AA,709,DFW,8-Noon,Sat,June,225,-5
AA,713,DFW,8-Noon,Sat,June,229,-7
AA,721,DFW,8-Noon,Sat,June,230,-6
AA,739,DFW,8-Noon,Sat,June,225,-2
AA,743,DFW,Noon-4pm,Sat,June,228,16
AA,745,DFW,Noon-4pm,Sat,June,228,-5
AA,751,DFW,Noon-4pm,Sat,June,235,3
AA,753,DFW,Noon-4pm,Sat,June,238,75
AA,759,DFW,Noon-4pm,Sat,June,235,-3
AA,763,DFW,4-8pm,Sat,June,233,-5
AA,785,DFW,4-8pm,Sat,June,235,-6
AA,787,DFW,4-8pm,Sat,June,228,5
AA,1423,MIA,Noon-4pm,Sat,June,195,-1
AA,1559,MIA,4-8pm,Sat,June,199,-3
AA,1685,MIA,4-8am,Sat,June,178,4
AA,1709,MIA,8-Mid,Sat,June,180,-3
AA,1741,BNA,Noon-4pm,Sat,June,150,-8
AA,1757,STL,8-Noon,Sat,June,164,-3
AA,2011,MIA,4-8pm,Sat,June,195,12
AA,2015,MIA,8-Noon,Sat,June,190,77
AA,2093,MIA,Noon-4pm,Sat,June,195,42
AA,2223,STL,4-8pm,Sat,June,168,-4
AA,2255,MIA,4-8am,Sat,June,170,0
AA,301,ORD,4-8am,Sun,June,140,3
AA,303,ORD,4-8am,Sun,June,145,-4
AA,309,ORD,4-8am,Sun,June,140,-5
AA,313,ORD,8-Noon,Sun,June,150,9
AA,321,ORD,8-Noon,Sun,June,150,-10
AA,327,ORD,Noon-4pm,Sun,June,150,-10
AA,329,ORD,Noon-4pm,Sun,June,150,182
AA,335,ORD,Noon-4pm,Sun,June,165,58
AA,337,ORD,Noon-4pm,Sun,June,159,5
AA,341,ORD,4-8pm,Sun,June,160,20
AA,345,ORD,4-8pm,Sun,June,155,0
AA,347,ORD,4-8pm,Sun,June,168,-5
AA,353,ORD,4-8pm,Sun,June,155,-7
AA,363,ORD,4-8pm,Sun,June,155,176
AA,371,ORD,8-Mid,Sun,June,154,4
AA,413,MIA,4-8am,Sun,June,183,-3
AA,599,MIA,8-Noon,Sun,June,189,24
AA,611,BNA,8-Noon,Sun,June,145,-6
AA,701,DFW,4-8am,Sun,June,213,-2
AA,707,DFW,4-8am,Sun,June,214,-1
AA,709,DFW,8-Noon,Sun,June,225,-8
AA,713,DFW,8-Noon,Sun,June,229,-4
AA,721,DFW,8-Noon,Sun,June,230,-6
AA,739,DFW,8-Noon,Sun,June,225,61
AA,743,DFW,Noon-4pm,Sun,June,228,0
AA,745,DFW,Noon-4pm,Sun,June,228,33
AA,751,DFW,Noon-4pm,Sun,June,235,2
AA,753,DFW,Noon-4pm,Sun,June,238,-1
AA,759,DFW,Noon-4pm,Sun,June,235,0
AA,763,DFW,4-8pm,Sun,June,233,-4
AA,785,DFW,4-8pm,Sun,June,235,-7
AA,787,DFW,4-8pm,Sun,June,228,-2
AA,1084,STL,8-Mid,Sun,June,160,-5
AA,1423,MIA,Noon-4pm,Sun,June,195,-2
AA,1551,BNA,4-8pm,Sun,June,150,-13
AA,1559,MIA,4-8pm,Sun,June,199,12
AA,1685,MIA,4-8am,Sun,June,178,-2
AA,1709,MIA,8-Mid,Sun,June,180,2
AA,1741,BNA,Noon-4pm,Sun,June,150,-3
AA,1757,STL,8-Noon,Sun,June,164,-8
AA,1855,STL,8-Noon,Sun,June,160,0
AA,2011,MIA,4-8pm,Sun,June,195,9
AA,2015,MIA,8-Noon,Sun,June,190,31
AA,2093,MIA,Noon-4pm,Sun,June,195,-6
AA,2223,STL,4-8pm,Sun,June,168,-6
AA,2255,MIA,4-8am,Sun,June,170,-3
AA,301,ORD,4-8am,Mon,June,140,0
AA,303,ORD,4-8am,Mon,June,145,-3
AA,305,ORD,4-8am,Mon,June,140,0
AA,309,ORD,4-8am,Mon,June,140,2
AA,313,ORD,8-Noon,Mon,June,150,-5
AA,319,ORD,8-Noon,Mon,June,150,-2
AA,321,ORD,8-Noon,Mon,June,150,-6
AA,327,ORD,Noon-4pm,Mon,June,150,-4
AA,329,ORD,Noon-4pm,Mon,June,150,167
AA,333,ORD,Noon-4pm,Mon,June,160,-7
AA,335,ORD,Noon-4pm,Mon,June,165,0
AA,337,ORD,Noon-4pm,Mon,June,159,-1
AA,341,ORD,4-8pm,Mon,June,160,-5
AA,345,ORD,4-8pm,Mon,June,155,0
AA,347,ORD,4-8pm,Mon,June,168,-5
AA,353,ORD,4-8pm,Mon,June,155,0
AA,363,ORD,4-8pm,Mon,June,155,8
AA,371,ORD,8-Mid,Mon,June,154,69
AA,413,MIA,4-8am,Mon,June,183,-2
AA,599,MIA,8-Noon,Mon,June,189,-1
AA,611,BNA,8-Noon,Mon,June,145,-2
AA,701,DFW,4-8am,Mon,June,213,-4
AA,707,DFW,4-8am,Mon,June,214,-4
AA,709,DFW,8-Noon,Mon,June,225,15
AA,713,DFW,8-Noon,Mon,June,229,2
AA,721,DFW,8-Noon,Mon,June,230,-6
AA,731,DFW,8-Noon,Mon,June,224,-3
AA,739,DFW,8-Noon,Mon,June,225,1
AA,743,DFW,Noon-4pm,Mon,June,228,11
AA,745,DFW,Noon-4pm,Mon,June,228,-1
AA,751,DFW,Noon-4pm,Mon,June,235,1
AA,753,DFW,Noon-4pm,Mon,June,238,-4
AA,759,DFW,Noon-4pm,Mon,June,235,-10
AA,763,DFW,4-8pm,Mon,June,233,-6
AA,785,DFW,4-8pm,Mon,June,235,37
AA,787,DFW,4-8pm,Mon,June,228,-5
AA,791,DFW,8-Mid,Mon,June,210,-10
AA,1084,STL,8-Mid,Mon,June,160,-4
AA,1423,MIA,Noon-4pm,Mon,June,195,0
AA,1551,BNA,4-8pm,Mon,June,150,-5
AA,1559,MIA,4-8pm,Mon,June,199,190
AA,1685,MIA,4-8am,Mon,June,178,11
AA,1709,MIA,8-Mid,Mon,June,180,-8
AA,1741,BNA,Noon-4pm,Mon,June,150,-3
AA,1757,STL,8-Noon,Mon,June,164,-5
AA,1855,STL,8-Noon,Mon,June,160,0
AA,2011,MIA,4-8pm,Mon,June,195,-7
AA,2015,MIA,8-Noon,Mon,June,190,-3
AA,2093,MIA,Noon-4pm,Mon,June,195,-6
AA,2223,STL,4-8pm,Mon,June,168,-5
AA,2255,MIA,4-8am,Mon,June,170,-4
AA,301,ORD,4-8am,Tue,June,140,0
AA,303,ORD,4-8am,Tue,June,145,-5
AA,305,ORD,4-8am,Tue,June,140,-1
AA,309,ORD,4-8am,Tue,June,140,-2
AA,313,ORD,8-Noon,Tue,June,150,-6
AA,319,ORD,8-Noon,Tue,June,150,0
AA,321,ORD,8-Noon,Tue,June,150,-2
AA,327,ORD,Noon-4pm,Tue,June,150,0
AA,329,ORD,Noon-4pm,Tue,June,150,299
AA,333,ORD,Noon-4pm,Tue,June,160,284
AA,335,ORD,Noon-4pm,Tue,June,165,0
AA,337,ORD,Noon-4pm,Tue,June,159,30
AA,341,ORD,4-8pm,Tue,June,160,0
AA,345,ORD,4-8pm,Tue,June,155,169
AA,347,ORD,4-8pm,Tue,June,168,90
AA,353,ORD,4-8pm,Tue,June,155,0
AA,363,ORD,4-8pm,Tue,June,155,0
AA,371,ORD,8-Mid,Tue,June,154,0
AA,413,MIA,4-8am,Tue,June,183,8
AA,599,MIA,8-Noon,Tue,June,189,3
AA,611,BNA,8-Noon,Tue,June,145,-3
AA,701,DFW,4-8am,Tue,June,213,18
AA,707,DFW,4-8am,Tue,June,214,-1
AA,709,DFW,8-Noon,Tue,June,225,6
AA,713,DFW,8-Noon,Tue,June,229,-2
AA,721,DFW,8-Noon,Tue,June,230,26
AA,731,DFW,8-Noon,Tue,June,224,6
AA,739,DFW,8-Noon,Tue,June,225,28
AA,743,DFW,Noon-4pm,Tue,June,228,-3
AA,745,DFW,Noon-4pm,Tue,June,228,-1
AA,751,DFW,Noon-4pm,Tue,June,235,-4
AA,753,DFW,Noon-4pm,Tue,June,238,21
AA,759,DFW,Noon-4pm,Tue,June,235,-2
AA,763,DFW,4-8pm,Tue,June,233,10
AA,785,DFW,4-8pm,Tue,June,235,0
AA,787,DFW,4-8pm,Tue,June,228,0
AA,791,DFW,8-Mid,Tue,June,210,63
AA,1084,STL,8-Mid,Tue,June,160,0
AA,1423,MIA,Noon-4pm,Tue,June,195,11
AA,1551,BNA,4-8pm,Tue,June,150,0
AA,1559,MIA,4-8pm,Tue,June,199,1
AA,1685,MIA,4-8am,Tue,June,178,14
AA,1709,MIA,8-Mid,Tue,June,180,185
AA,1741,BNA,Noon-4pm,Tue,June,150,2
AA,1757,STL,8-Noon,Tue,June,164,-4
AA,1855,STL,8-Noon,Tue,June,160,7
AA,2011,MIA,4-8pm,Tue,June,195,10
AA,2015,MIA,8-Noon,Tue,June,190,160
AA,2093,MIA,Noon-4pm,Tue,June,162,250
AA,2223,STL,4-8pm,Tue,June,168,16
AA,2255,MIA,4-8am,Tue,June,170,-2
